Difficulty,Time,Sum of HR,Hashrates,,,,,,,,,,,,,,
2979636.6169,8.8842,24007985448751.9000,,,3.11215E+12,,,,,8.89185E+11,5.9279E+11,,3.26034E+12,1.23004E+13,,,3.85313E+12
2979636.6169,9.4135,22657940647890.5000,,,3.10991E+12,,,,,1.629E+12,,,2.96182E+12,1.25877E+13,,,2.36946E+12
2979636.6169,8.8570,24081607334667.4000,,,3.7163E+12,,,,,1.48652E+12,1.48652E+11,,2.22978E+12,1.323E+13,,,3.27034E+12
2979636.6169,9.4074,22672633152247.6000,,,3.26012E+12,,,,,1.77825E+12,2.96374E+11,,3.26012E+12,1.1114E+13,,,2.96374E+12
2979636.6169,10.2981,20711637670663.5000,,,2.49715E+12,,,,,1.17513E+12,2.93782E+11,,2.64404E+12,1.16044E+13,,,2.49715E+12
2979636.6169,9.8039,21755681108148.3000,,,2.70071E+12,,,,,1.05027E+12,,,3.15082E+12,1.23032E+13,,,2.55067E+12
2979636.6169,8.6427,24678829017927.4000,,,3.37865E+12,,,,,2.05657E+12,2.93796E+11,,1.61588E+12,1.42491E+13,,,3.08485E+12
3249549.5845,10.8289,20608574247576.8000,,,3.09903E+12,,,,,1.23961E+12,,,2.01437E+12,1.23961E+13,,,1.85942E+12
3249549.5845,11.1194,20919535056362.6000,,,3.21839E+12,,,,,8.04598E+11,1.6092E+11,,2.57471E+12,1.17471E+13,,,2.41379E+12
3249549.5845,9.7444,23871224387861.3000,,,3.24779E+12,,,,,1.13672E+12,1.62389E+11,,4.05973E+12,1.21792E+13,,,3.0854E+12
3249549.5845,12.3407,18849097048158.2000,,,3.06096E+12,,,,,1.44993E+12,1.61103E+11,,1.61103E+12,1.0955E+13,,,1.61103E+12
3249549.5845,11.7475,19800894518519.8000,,,3.40835E+12,,,,,1.78533E+12,,,1.94763E+12,1.02251E+13,,,2.43454E+12
3249549.5845,10.8053,21527640416460.1000,,,3.07538E+12,,,,,1.2949E+12,,,2.58979E+12,1.24634E+13,,,2.10421E+12
3249549.5845,9.2218,25224226630445.4000,,,3.69527E+12,,,,,8.03319E+11,3.21328E+11,,3.37394E+12,1.42991E+13,,,2.73129E+12
3249549.5845,11.9273,19502515385306.4000,,,4.02945E+12,,,,,8.05889E+11,4.83533E+11,,1.93413E+12,9.99302E+12,,,2.25649E+12
3249549.5845,10.8963,21347759987920.9000,,,3.2592E+12,,,,,1.30368E+12,1.6296E+11,,3.09624E+12,9.61464E+12,,,3.91104E+12
3249549.5845,13.0362,17843548453984.9000,,,2.57204E+12,,,,,1.28602E+12,,,2.25054E+12,9.48441E+12,,,2.25054E+12
3249549.5845,11.8972,19551737933225.9000,,,2.42377E+12,,,,,1.61585E+12,,,2.58535E+12,1.03414E+13,,,2.58535E+12
3249549.5845,9.1560,25405529669671.2000,,,3.79433E+12,,,,,1.97965E+12,8.24855E+11,,3.29942E+12,1.33626E+13,,,2.14462E+12
3249549.5845,11.3863,20429128561960.3000,,,2.9858E+12,,,,,1.72862E+12,,,2.51435E+12,1.13146E+13,,,1.88577E+12
3249549.5845,10.9035,21333614495316.9000,,,4.04046E+12,,,,,8.08091E+11,,,1.7778E+12,1.2283E+13,,,2.42427E+12
3249549.5845,10.0041,23251762869934.9000,,,2.58353E+12,,,,,9.68823E+11,1.61471E+11,,3.06794E+12,1.30791E+13,,,3.39088E+12
3249549.5845,11.3509,20099282203375.2000,,,5.10458E+12,,,,,1.91422E+12,3.19036E+11,,2.39277E+12,8.13542E+12,,,2.23325E+12
2968775.3321,9.2728,22918019907454.4000,,,4.2604E+12,,,,,2.64439E+12,1.4691E+11,,1.4691E+12,1.17528E+13,,,2.64439E+12
2968775.3321,10.5225,20196064923746.4000,,,1.769E+12,,,,,1.17933E+12,4.4225E+11,,2.80091E+12,1.17933E+13,,,2.21125E+12
2968775.3321,9.1040,23342960602580.5000,,,4.7883E+12,,,,,7.48172E+11,4.48903E+11,,2.84305E+12,1.21204E+13,,,2.39415E+12
2968775.3321,9.5821,22178101884782.7000,,,3.96562E+12,,,,,1.46875E+12,1.46875E+11,,2.9375E+12,1.11625E+13,,,2.49687E+12
2968775.3321,9.8879,21492318230312.6000,,,1.90068E+12,,,,,1.46206E+12,1.46206E+11,,2.19309E+12,1.38896E+13,,,1.90068E+12
2968775.3321,9.0852,23391060836761.1000,,,4.14525E+12,,,,,1.62849E+12,2.96089E+11,,4.73743E+12,1.11034E+13,,,1.48045E+12
2968775.3321,9.4469,22495431695702.3000,,,3.08761E+12,,,,,8.82174E+11,,,2.20543E+12,1.41148E+13,,,2.20543E+12
2968775.3321,7.4652,28467188466502.6000,,,5.16244E+12,,,,,1.91748E+12,4.42495E+11,,5.01495E+12,1.34224E+13,,,2.50747E+12
2968775.3321,9.7459,21805355636801.1000,,,3.26339E+12,,,,,1.48336E+12,1.48336E+11,,3.11505E+12,1.08285E+13,,,2.96672E+12
2968775.3321,9.4341,22526081899964.1000,,,3.5335E+12,,,,,1.17783E+12,4.41688E+11,,3.09182E+12,1.06005E+13,,,3.68073E+12
2968775.3321,7.7572,27395720118294.0000,,,5.44969E+12,,,,,1.91475E+12,4.41866E+11,,1.91475E+12,1.51707E+13,,,2.50391E+12
2968775.3321,8.7399,24315182910793.7000,,,3.26179E+12,,,,,1.92742E+12,1.48263E+11,,3.70658E+12,1.20093E+13,,,3.26179E+12
3275464.5866,8.6352,25827911584376.7000,,,4.63974E+12,,,,,1.39192E+12,,,3.7118E+12,1.36099E+13,,,2.47453E+12
3275464.5866,9.8704,23754466416027.3000,1.13891E+12,,3.25404E+12,,,,,1.46432E+12,3.25404E+11,,3.25404E+12,1.18772E+13,,,2.44053E+12
3275464.5866,9.2460,25358749486613.4000,4.77535E+12,,5.76335E+12,,,,,1.31734E+12,3.29334E+11,,1.81134E+12,8.06869E+12,,,3.29334E+12
3275464.5866,9.5989,24426442575884.0000,5.33823E+12,,2.42647E+12,,,,,1.61765E+12,1.61765E+11,,4.36764E+12,6.95587E+12,,,3.55882E+12
3275464.5866,10.1415,23119565803506.1000,3.71853E+12,,3.39518E+12,,,,,1.77843E+12,3.23351E+11,,3.07183E+12,7.43706E+12,,,3.39518E+12
3275464.5866,8.9337,26245076915867.7000,5.37943E+12,,4.23834E+12,,,,,1.63013E+12,1.63013E+11,,2.93423E+12,7.00955E+12,,,4.89039E+12
3275464.5866,9.0486,25911845040572.4000,4.07419E+12,,5.86683E+12,,,,,9.77805E+11,1.62968E+11,,2.28155E+12,8.96322E+12,,,3.58529E+12
3275464.5866,10.3029,22757417379050.1000,5.0754E+12,,3.11073E+12,,,,,1.80095E+12,3.27445E+11,,3.76562E+12,7.20379E+12,,,1.4735E+12
3275464.5866,8.4352,27796294073885.7000,3.90123E+12,,6.98971E+12,,,,,1.30041E+12,,,3.73868E+12,9.10288E+12,,,2.76337E+12
3275464.5866,9.5772,24481900276070.1000,5.83674E+12,,5.02609E+12,,,,,2.10771E+12,3.24264E+11,,3.24264E+12,5.67461E+12,,,2.26985E+12
3275464.5866,8.0267,29210787718543.5000,4.73247E+12,,6.20117E+12,,,,,1.30551E+12,1.63189E+11,,3.75334E+12,9.46495E+12,,,3.59015E+12
3275464.5866,7.6146,30791954853415.0000,4.88761E+12,,9.28646E+12,,,,,1.79212E+12,,,3.58425E+12,8.63478E+12,,,2.60673E+12
3275464.5866,7.6120,30802400293013.6000,6.06217E+12,,6.88139E+12,,,,,2.12995E+12,4.91528E+11,,3.76838E+12,8.02829E+12,,,3.44069E+12
3651011.6307,9.0031,28936095807414.3000,4.31346E+12,,7.00936E+12,,,,,1.43782E+12,3.59455E+11,,3.954E+12,7.36882E+12,,,4.49318E+12
3651011.6307,9.0759,28796025970522.6000,5.97653E+12,,5.43321E+12,,,,,1.08664E+12,1.81107E+11,,3.25993E+12,1.0142E+13,,,2.71661E+12
3651011.6307,7.4376,35139135014230.0000,6.00825E+12,,1.05599E+13,,,,,1.27448E+12,,,2.54895E+12,1.09241E+13,,,3.82343E+12
3651011.6307,8.1764,31963815213753.9000,6.35644E+12,,7.44612E+12,,,,,1.08968E+12,1.81613E+11,,2.54258E+12,1.10784E+13,,,3.26903E+12
3651011.6307,8.5092,30713711128583.7000,6.14274E+12,,9.21411E+12,,,,,9.03344E+11,1.80669E+11,,2.16803E+12,7.58809E+12,,,4.51672E+12
3651011.6307,8.7654,29815888215779.8000,5.27232E+12,,9.09021E+12,,,,,5.45413E+11,,,3.27248E+12,6.90856E+12,,,4.72691E+12
3651011.6307,9.2129,28367703616693.1000,3.81873E+12,,9.81959E+12,,,,,1.6366E+12,1.81844E+11,,3.45504E+12,7.27377E+12,,,2.18213E+12
3651011.6307,6.9511,37598070243214.3000,7.18787E+12,,8.478E+12,,,,,1.65874E+12,3.68609E+11,,4.05469E+12,1.10583E+13,,,4.79191E+12
3651011.6307,8.8469,29541416801790.0000,3.38125E+12,,1.04997E+13,,,,,5.33881E+11,3.55921E+11,,2.31348E+12,9.07598E+12,,,3.38125E+12
3651011.6307,7.4594,35036215343489.1000,5.26451E+12,,1.03475E+13,,,,,1.27074E+12,7.26139E+11,,3.08609E+12,9.80288E+12,,,4.53837E+12
3651011.6307,8.5366,30615159880905.2000,4.55583E+12,,8.56496E+12,,,,,1.82233E+12,1.82233E+11,,3.09796E+12,8.56496E+12,,,3.82689E+12
4367876.0008,9.4602,29089369748803.1000,2.87066E+12,,6.12408E+12,,,,,9.56887E+11,5.74132E+11,,4.2103E+12,8.80336E+12,,,5.54995E+12
4367876.0008,9.7198,32167915418356.7000,5.1025E+12,,6.65543E+12,,,,,1.55293E+12,6.65543E+11,,4.21511E+12,9.3176E+12,,,4.6588E+12
4367876.0008,9.1706,34094249975535.0000,3.17648E+12,,1.12236E+13,,,,,1.27059E+12,4.23531E+11,,4.44708E+12,8.25886E+12,,,5.29414E+12
4367876.0008,8.0632,38776652608130.6000,3.46607E+12,,1.21312E+13,,,,,1.08315E+12,4.33259E+11,,4.33259E+12,9.96495E+12,,,7.3654E+12
4367876.0008,10.3361,30249805182505.0000,1.95862E+12,,8.70498E+12,,,,,6.52873E+11,2.17624E+11,,3.91724E+12,9.57548E+12,,,5.22299E+12
4367876.0008,9.3029,33609372832773.8000,4.77036E+12,,8.23972E+12,,,,,1.08417E+12,2.16835E+11,,4.11986E+12,7.37238E+12,,,7.80605E+12
4367876.0008,9.0111,34697556639995.5000,4.33719E+12,,1.04093E+13,,,,,8.67439E+11,2.1686E+11,,4.77091E+12,9.32497E+12,,,4.77091E+12
4367876.0008,8.9359,34989584802192.6000,6.56055E+12,,9.62214E+12,,,,,1.31211E+12,2.18685E+11,,4.15501E+12,7.65397E+12,,,5.46712E+12
4367876.0008,8.5628,36514223610691.3000,3.02485E+12,,8.42636E+12,,,,,1.0803E+12,4.32121E+11,,4.32121E+12,9.07454E+12,,,1.01548E+13
4367876.0008,7.8779,39689000769002.0000,5.42199E+12,,1.01933E+13,,,,,1.51816E+12,6.50639E+11,,5.63887E+12,1.06271E+13,,,5.63887E+12
4367876.0008,8.6890,35983872170321.5000,4.8271E+12,,8.11831E+12,,,,,6.58242E+11,4.38828E+11,,5.04652E+12,8.77655E+12,,,8.11831E+12
4367876.0008,10.7315,29135282345022.4000,3.66889E+12,,1.20857E+13,,,,,1.51072E+12,1.07908E+12,,4.53216E+12,4.31634E+12,,,1.94235E+12
4367876.0008,9.2066,33961002219937.4000,4.32624E+12,,1.3195E+13,,,,,2.59575E+12,2.16312E+12,,3.02837E+12,5.19149E+12,,,3.46099E+12
4847647.1521,7.9996,41747126205399.9000,4.43126E+12,,1.39935E+13,,,,,1.86579E+12,1.86579E+12,,2.09902E+12,1.09615E+13,,,6.53028E+12
4847647.1521,8.4162,41231058530598.5000,5.27374E+12,,1.19858E+13,,,,,2.15744E+12,1.43829E+12,,3.35602E+12,8.39004E+12,,,8.62976E+12
4847647.1521,8.2361,42132599204629.4000,2.64833E+12,,1.4927E+13,,,,,2.40758E+12,7.22273E+11,,3.61137E+12,9.87107E+12,,,7.945E+12
4847647.1521,6.8742,50479467883483.2000,6.03821E+12,,1.76316E+13,,,,,1.20764E+12,1.44917E+12,,4.83057E+12,1.11103E+13,,,8.21197E+12
4847647.1521,7.5987,45666866797427.8000,4.32633E+12,,1.44211E+13,,,,,2.16317E+12,7.21056E+11,,3.84563E+12,1.10562E+13,,,9.13337E+12
4847647.1521,8.4387,41120913351307.6000,2.66076E+12,,1.59646E+13,,,,,1.20944E+12,2.41888E+11,,4.83775E+12,7.98229E+12,,,8.22418E+12
4847647.1521,6.8224,50863397922002.1000,3.85694E+12,,1.88026E+13,,,,,1.44635E+12,2.41059E+11,,5.06223E+12,1.2294E+13,,,9.16023E+12
4847647.1521,6.5336,53111620119424.9000,6.82168E+12,,1.94905E+13,,,,,9.74525E+11,2.43631E+11,,4.87263E+12,1.31561E+13,,,7.55257E+12
4847647.1521,6.3501,54645692193479.6000,5.72706E+12,,2.02833E+13,,,,,9.5451E+11,9.5451E+11,,5.96569E+12,1.14541E+13,,,9.30647E+12
4847647.1521,6.6732,52000293005757.7000,5.03229E+12,,1.98895E+13,,,,,2.15669E+12,1.91706E+12,,3.83412E+12,1.07835E+13,,,8.38714E+12
6695826.2826,7.5772,52725190800755.5000,5.30042E+12,,1.92489E+13,,,,,1.39485E+12,2.78969E+11,,6.13732E+12,9.76392E+12,,,1.06008E+13
6695826.2826,10.0319,47777967443081.4000,3.31791E+12,,1.75849E+13,,,,,2.32254E+12,6.63583E+11,,4.64508E+12,1.02855E+13,,,8.95837E+12
6695826.2826,9.5561,50157217658304.2000,6.64334E+12,,1.82692E+13,,,,,1.66084E+12,1.66084E+12,,5.97901E+12,9.96501E+12,,,5.97901E+12
6695826.2826,10.9323,43843037104921.6000,4.01616E+12,,1.6734E+13,,,,,1.33872E+12,1.6734E+12,,6.35891E+12,8.70167E+12,,,5.0202E+12
6695826.2826,7.8903,60745867160660.8000,9.29445E+12,,2.02486E+13,,,,,2.9875E+12,6.63889E+11,,4.31528E+12,1.12861E+13,,,1.195E+13
6695826.2826,8.2782,57900048056095.2000,2.66207E+12,,2.06311E+13,,,,,1.99655E+12,1.33104E+12,,6.65518E+12,1.23121E+13,,,1.23121E+13
6695826.2826,8.2656,57987987905131.0000,6.03343E+12,,2.07818E+13,,,,,3.01672E+12,1.34076E+12,,6.70381E+12,1.20669E+13,,,8.04458E+12
6695826.2826,8.5870,55817736800380.5000,3.96339E+12,,1.88261E+13,,,,,2.97254E+12,1.98169E+12,,5.94508E+12,1.18902E+13,,,1.02388E+13
6695826.2826,7.1552,66986897921071.2000,8.79626E+12,,2.30056E+13,,,,,3.04486E+12,6.76635E+11,,8.45794E+12,1.3871E+13,,,9.13458E+12
6695826.2826,8.0704,59390293086018.8000,4.59372E+12,,2.03436E+13,,,,,3.93748E+12,2.29686E+12,,8.20308E+12,1.11562E+13,,,8.85933E+12
6695826.2826,8.2574,58045420667144.4000,4.97532E+12,,2.18914E+13,,,,,1.99013E+12,1.32675E+12,,7.29714E+12,1.0614E+13,,,9.95064E+12
6695826.2826,9.3292,51376843404225.0000,4.00339E+12,,2.46876E+13,,,,,3.33616E+12,3.33616E+11,,4.00339E+12,8.00678E+12,,,7.00593E+12
7672999.9202,9.1051,55072831404816.9000,5.22843E+12,,2.02166E+13,,,,,2.43994E+12,1.04569E+12,,6.97124E+12,9.41118E+12,,,9.75974E+12
7672999.9202,8.7786,62567249970862.9000,6.14157E+12,,2.5334E+13,,,,,2.30309E+12,7.67696E+11,,9.21236E+12,1.34347E+13,,,5.37387E+12
7672999.9202,8.8669,61944602062667.6000,6.42109E+12,,2.53066E+13,,,,,6.04338E+12,1.13313E+12,,7.55422E+12,7.55422E+12,,,7.93193E+12
7672999.9202,9.2169,59592250971148.2000,6.15146E+12,,2.53748E+13,,,,,3.84466E+12,3.84466E+11,,6.53592E+12,8.84272E+12,,,8.45825E+12
7672999.9202,8.1723,67208921606020.1000,7.25551E+12,,2.25303E+13,,,,,6.87364E+12,7.63738E+11,,9.16485E+12,1.22198E+13,,,8.40112E+12
7672999.9202,7.4544,73682315782940.6000,1.23447E+13,,2.43036E+13,,,,,6.17234E+12,7.71543E+11,,1.00301E+13,1.23447E+13,,,7.71543E+12
7672999.9202,9.1750,59864275602753.0000,1.2347E+13,,2.09525E+13,,,,,2.24491E+12,7.48303E+11,,5.98643E+12,1.01021E+13,,,7.48303E+12
7672999.9202,8.2691,66422752128453.9000,6.14314E+12,,2.45726E+13,,,,,6.91104E+12,1.15184E+12,,8.44682E+12,9.98261E+12,,,9.21472E+12
7672999.9202,8.6089,63800934154782.5000,8.40491E+12,,2.52147E+13,,,,,3.82042E+12,1.91021E+12,,8.78696E+12,6.87675E+12,,,8.78696E+12
7672999.9202,9.3939,58469298309931.8000,6.49659E+12,,1.87255E+13,,,,,4.96798E+12,1.14646E+12,,8.7895E+12,8.0252E+12,,,1.03181E+13
7672999.9202,8.8498,62064106588821.4000,9.08255E+12,,2.15711E+13,,,,,4.91972E+12,7.56879E+11,,7.94723E+12,1.05963E+13,,,7.19035E+12
7672999.9202,8.1363,67507091072700.7000,8.39071E+12,,2.78419E+13,,,,,6.48373E+12,1.14419E+12,,8.00932E+12,8.39071E+12,,,7.24652E+12
8974296.0149,8.4047,68462133269865.0000,1.12102E+13,,2.40218E+13,,,,,5.20472E+12,2.40218E+12,,2.40218E+12,1.00091E+13,,,1.3212E+13
8974296.0149,9.6205,66774460061745.1000,9.08496E+12,,2.49836E+13,,,,,6.35947E+12,2.72549E+12,,8.17646E+12,8.17646E+12,,,7.26797E+12
8974296.0149,10.7513,59751178835131.6000,8.7228E+12,,2.61684E+13,,,,,3.92526E+12,8.7228E+11,,7.41438E+12,6.5421E+12,,,6.10596E+12
8974296.0149,9.3337,68826726978876.2000,9.38546E+12,,2.68156E+13,,,,,5.36312E+12,,,7.59776E+12,1.47486E+13,,,4.91619E+12
8974296.0149,8.1929,78410002524216.9000,1.38109E+13,,2.67307E+13,,,,,8.91023E+12,3.11858E+12,,6.68267E+12,1.15833E+13,,,7.57369E+12
8974296.0149,9.3117,68989355610611.1000,9.46913E+12,,2.38983E+13,,,,,4.50911E+12,2.25455E+12,,1.08219E+13,1.30764E+13,,,4.96002E+12
8974296.0149,8.4950,75621204312497.3000,1.26035E+13,,2.65574E+13,,,,,4.95139E+12,1.8005E+12,,9.90278E+12,1.0803E+13,,,9.00252E+12
8974296.0149,9.0597,70908220281032.8000,1.26934E+13,,2.93262E+13,,,,,4.37705E+12,1.75082E+12,,7.00328E+12,7.44099E+12,,,8.3164E+12
8974296.0149,8.3269,77147822245367.5000,1.3456E+13,,2.82576E+13,,,,,7.62508E+12,2.24267E+12,,5.38241E+12,1.16619E+13,,,8.52214E+12
8974296.0149,8.4733,75815273867498.4000,1.41877E+13,,2.83753E+13,,,,,5.32037E+12,3.54691E+12,,7.53719E+12,8.86728E+12,,,7.98056E+12
8974296.0149,9.6734,66409747648463.5000,1.03906E+13,,2.93649E+13,,,,,3.61414E+12,1.3553E+12,,6.32474E+12,6.7765E+12,,,8.58357E+12
8974296.0149,8.1205,79108795179455.5000,8.93885E+12,,3.21798E+13,,,,,4.02248E+12,3.1286E+12,,1.02797E+13,1.02797E+13,,,1.02797E+13
8974296.0149,8.2106,78240641778491.9000,1.07918E+13,,2.96775E+13,,,,,6.29522E+12,8.99318E+11,,6.29522E+12,1.34898E+13,,,1.07918E+13
10076292.8834,9.8757,71428305861000.9000,6.71138E+12,,2.92425E+13,,,,,2.87631E+12,1.43815E+12,,8.14954E+12,1.2464E+13,,,1.05465E+13
10076292.8834,9.5371,75629928573008.2000,1.4525E+13,,2.80482E+13,,,,,6.51119E+12,1.00172E+12,,9.51635E+12,7.51291E+12,,,8.51463E+12
10076292.8834,10.6779,67549967215992.2000,1.05862E+13,,3.42791E+13,,,,,5.04104E+12,5.04104E+11,,5.54515E+12,8.56977E+12,,,3.02463E+12
10076292.8834,10.1667,70946472785575.4000,1.45E+13,,2.74464E+13,,,,,3.625E+12,2.07143E+12,,5.17857E+12,1.24286E+13,,,5.69643E+12
10076292.8834,9.2070,78341189679204.9000,1.37959E+13,,3.35044E+13,,,,,4.92712E+12,4.92712E+11,,1.23178E+13,1.08397E+13,,,2.46356E+12
10076292.8834,8.8487,81513692448439.2000,7.90436E+12,,3.70517E+13,,,,,9.88045E+12,9.88045E+11,4.94022E+11,8.8924E+12,9.88045E+12,,,6.42229E+12
10076292.8834,8.7161,82753995234153.9000,1.2463E+13,,3.34007E+13,,,,,5.4837E+12,9.97036E+11,,1.2463E+13,7.97629E+12,,,9.97036E+12
10076292.8834,8.5033,84824875235562.5000,1.41375E+13,,3.13044E+13,,,,,1.00982E+13,2.01964E+12,,1.51473E+13,8.58347E+12,,,3.53437E+12
10076292.8834,8.7396,82531176878345.0000,1.65062E+13,,2.85108E+13,,,,,9.0034E+12,,,8.50321E+12,1.10042E+13,,,9.0034E+12
10076292.8834,8.8429,81567163186027.1000,1.69103E+13,,3.18311E+13,,,,,1.2434E+13,,,1.04446E+13,6.96305E+12,,,2.98416E+12
10076292.8834,8.3845,86026533892642.6000,1.85057E+13,,3.70114E+13,,,,,1.05032E+13,,,7.50231E+12,8.00247E+12,,,4.50139E+12
10076292.8834,7.8682,91671156162691.2000,1.20885E+13,,3.57618E+13,,,,,1.41033E+13,5.03688E+11,5.03688E+11,9.57007E+12,1.15848E+13,,,7.55532E+12
11187257.4614,8.5704,86038053629599.8000,1.69003E+13,,3.27764E+13,,,,,1.02426E+13,1.53639E+12,1.02426E+12,7.16984E+12,9.73049E+12,,,6.65771E+12
11187257.4614,8.3192,96261565163207.5000,1.54904E+13,,3.04275E+13,,,,,1.54904E+13,3.31936E+12,,7.19196E+12,1.49371E+13,,,9.40487E+12
